temp,rh,miu,pv,phi,dphi,crow,lam,dw,dp,ldml,ldmg,ldtg,Å[miu
20,0.2792,-172750.4435,652.9939931,0.057474877,1.89E-07,1.37E+06,0.949441201,2.13E-22,4.78E-09,2.17E-20,1.15E-11,1.03E-07,1.73E+05
20,0.2793,-172701.9555,653.2278734,0.05748404,1.89E-07,1.37E+06,0.949486849,2.13E-22,4.78E-09,2.17E-20,1.15E-11,1.03E-07,1.73E+05
20,0.2794,-172653.4849,653.4617538,0.057493202,1.89E-07,1.37E+06,0.949532489,2.14E-22,4.78E-09,2.18E-20,1.15E-11,1.03E-07,1.73E+05
20,0.2795,-172605.0316,653.6956342,0.057502364,1.89E-07,1.37E+06,0.949578123,2.14E-22,4.78E-09,2.19E-20,1.15E-11,1.03E-07,1.73E+05
20,0.2796,-172556.5956,653.9295145,0.057511525,1.89E-07,1.37E+06,0.94962375,2.15E-22,4.78E-09,2.19E-20,1.15E-11,1.04E-07,1.73E+05
20,0.2797,-172508.177,654.1633949,0.057520685,1.89E-07,1.37E+06,0.949669369,2.16E-22,4.78E-09,2.20E-20,1.15E-11,1.04E-07,1.73E+05
20,0.2798,-172459.7757,654.3972753,0.057529845,1.89E-07,1.37E+06,0.949714982,2.16E-22,4.78E-09,2.21E-20,1.15E-11,1.04E-07,1.72E+05
20,0.2799,-172411.3916,654.6311557,0.057539004,1.89E-07,1.37E+06,0.949760589,2.17E-22,4.78E-09,2.21E-20,1.15E-11,1.04E-07,1.72E+05
20,0.28,-172363.0249,654.865036,0.057548162,1.89E-07,1.37E+06,0.949806188,2.18E-22,4.78E-09,2.22E-20,1.15E-11,1.04E-07,1.72E+05
20,0.2801,-172314.6754,655.0989164,0.05755732,1.89E-07,1.37E+06,0.94985178,2.18E-22,4.78E-09,2.23E-20,1.16E-11,1.04E-07,1.72E+05
20,0.2802,-172266.3432,655.3327968,0.057566476,1.89E-07,1.37E+06,0.949897366,2.19E-22,4.78E-09,2.23E-20,1.16E-11,1.04E-07,1.72E+05
20,0.2803,-172218.0282,655.5666771,0.057575632,1.90E-07,1.37E+06,0.949942945,2.20E-22,4.78E-09,2.24E-20,1.16E-11,1.04E-07,1.72E+05
20,0.2804,-172169.7304,655.8005575,0.057584788,1.90E-07,1.37E+06,0.949988517,2.20E-22,4.77E-09,2.25E-20,1.16E-11,1.04E-07,1.72E+05
20,0.2805,-172121.4499,656.0344379,0.057593942,1.90E-07,1.37E+06,0.950034082,2.21E-22,4.77E-09,2.25E-20,1.16E-11,1.04E-07,1.72E+05
20,0.2806,-172073.1866,656.2683182,0.057603096,1.90E-07,1.37E+06,0.95007964,2.22E-22,4.77E-09,2.26E-20,1.16E-11,1.04E-07,1.72E+05
20,0.2807,-172024.9405,656.5021986,0.05761225,1.90E-07,1.37E+06,0.950125191,2.22E-22,4.77E-09,2.27E-20,1.16E-11,1.04E-07,1.72E+05
20,0.2808,-171976.7115,656.736079,0.057621402,1.90E-07,1.37E+06,0.950170736,2.23E-22,4.77E-09,2.27E-20,1.16E-11,1.04E-07,1.72E+05
20,0.2809,-171928.4998,656.9699594,0.057630554,1.90E-07,1.37E+06,0.950216274,2.24E-22,4.77E-09,2.28E-20,1.16E-11,1.04E-07,1.72E+05
20,0.281,-171880.3052,657.2038397,0.057639705,1.90E-07,1.37E+06,0.950261805,2.24E-22,4.77E-09,2.29E-20,1.16E-11,1.04E-07,1.72E+05
20,0.2811,-171832.1277,657.4377201,0.057648855,1.90E-07,1.37E+06,0.950307329,2.25E-22,4.77E-09,2.29E-20,1.16E-11,1.04E-07,1.72E+05
20,0.2812,-171783.9674,657.6716005,0.057658005,1.90E-07,1.37E+06,0.950352847,2.26E-22,4.77E-09,2.30E-20,1.16E-11,1.04E-07,1.72E+05
20,0.2813,-171735.8242,657.9054808,0.057667154,1.90E-07,1.37E+06,0.950398357,2.26E-22,4.77E-09,2.31E-20,1.16E-11,1.04E-07,1.72E+05
20,0.2814,-171687.6981,658.1393612,0.057676302,1.90E-07,1.37E+06,0.950443861,2.27E-22,4.77E-09,2.31E-20,1.16E-11,1.04E-07,1.72E+05
20,0.2815,-171639.5892,658.3732416,0.05768545,1.90E-07,1.37E+06,0.950489358,2.28E-22,4.77E-09,2.32E-20,1.16E-11,1.04E-07,1.72E+05
20,0.2816,-171591.4973,658.6071219,0.057694597,1.90E-07,1.37E+06,0.950534849,2.28E-22,4.77E-09,2.33E-20,1.16E-11,1.04E-07,1.72E+05
20,0.2817,-171543.4225,658.8410023,0.057703743,1.90E-07,1.37E+06,0.950580332,2.29E-22,4.77E-09,2.33E-20,1.16E-11,1.04E-07,1.72E+05
20,0.2818,-171495.3647,659.0748827,0.057712889,1.90E-07,1.37E+06,0.950625809,2.30E-22,4.77E-09,2.34E-20,1.16E-11,1.04E-07,1.71E+05
20,0.2819,-171447.324,659.3087631,0.057722033,1.90E-07,1.37E+06,0.950671279,2.30E-22,4.77E-09,2.35E-20,1.16E-11,1.04E-07,1.71E+05
20,0.282,-171399.3003,659.5426434,0.057731178,1.90E-07,1.37E+06,0.950716743,2.31E-22,4.77E-09,2.36E-20,1.16E-11,1.04E-07,1.71E+05
20,0.2821,-171351.2937,659.7765238,0.057740321,1.90E-07,1.37E+06,0.950762199,2.32E-22,4.77E-09,2.36E-20,1.16E-11,1.04E-07,1.71E+05
20,0.2822,-171303.3041,660.0104042,0.057749464,1.91E-07,1.37E+06,0.950807649,2.32E-22,4.77E-09,2.37E-20,1.16E-11,1.04E-07,1.71E+05
20,0.2823,-171255.3314,660.2442845,0.057758606,1.91E-07,1.37E+06,0.950853093,2.33E-22,4.77E-09,2.38E-20,1.16E-11,1.04E-07,1.71E+05
20,0.2824,-171207.3758,660.4781649,0.057767747,1.91E-07,1.37E+06,0.950898529,2.34E-22,4.77E-09,2.38E-20,1.16E-11,1.04E-07,1.71E+05
20,0.2825,-171159.4371,660.7120453,0.057776888,1.91E-07,1.37E+06,0.950943959,2.34E-22,4.77E-09,2.39E-20,1.16E-11,1.04E-07,1.71E+05
20,0.2826,-171111.5155,660.9459256,0.057786028,1.91E-07,1.37E+06,0.950989382,2.35E-22,4.77E-09,2.40E-20,1.16E-11,1.04E-07,1.71E+05
20,0.2827,-171063.6107,661.179806,0.057795167,1.91E-07,1.37E+06,0.951034798,2.36E-22,4.77E-09,2.40E-20,1.17E-11,1.05E-07,1.71E+05
20,0.2828,-171015.7229,661.4136864,0.057804306,1.91E-07,1.37E+06,0.951080208,2.37E-22,4.77E-09,2.41E-20,1.17E-11,1.05E-07,1.71E+05
20,0.2829,-170967.8521,661.6475668,0.057813444,1.91E-07,1.37E+06,0.951125611,2.37E-22,4.77E-09,2.42E-20,1.17E-11,1.05E-07,1.71E+05
20,0.283,-170919.9981,661.8814471,0.057822581,1.91E-07,1.37E+06,0.951171007,2.38E-22,4.77E-09,2.43E-20,1.17E-11,1.05E-07,1.71E+05
20,0.2831,-170872.1611,662.1153275,0.057831718,1.91E-07,1.37E+06,0.951216397,2.39E-22,4.77E-09,2.43E-20,1.17E-11,1.05E-07,1.71E+05
20,0.2832,-170824.341,662.3492079,0.057840854,1.91E-07,1.37E+06,0.95126178,2.39E-22,4.77E-09,2.44E-20,1.17E-11,1.05E-07,1.71E+05
20,0.2833,-170776.5377,662.5830882,0.057849989,1.91E-07,1.37E+06,0.951307156,2.40E-22,4.77E-09,2.45E-20,1.17E-11,1.05E-07,1.71E+05
20,0.2834,-170728.7513,662.8169686,0.057859124,1.91E-07,1.37E+06,0.951352526,2.41E-22,4.77E-09,2.45E-20,1.17E-11,1.05E-07,1.71E+05
20,0.2835,-170680.9818,663.050849,0.057868257,1.91E-07,1.37E+06,0.951397889,2.41E-22,4.77E-09,2.46E-20,1.17E-11,1.05E-07,1.71E+05
20,0.2836,-170633.2291,663.2847293,0.057877391,1.91E-07,1.37E+06,0.951443246,2.42E-22,4.77E-09,2.47E-20,1.17E-11,1.05E-07,1.71E+05
20,0.2837,-170585.4933,663.5186097,0.057886523,1.91E-07,1.37E+06,0.951488595,2.43E-22,4.77E-09,2.48E-20,1.17E-11,1.05E-07,1.71E+05
20,0.2838,-170537.7742,663.7524901,0.057895655,1.91E-07,1.37E+06,0.951533939,2.44E-22,4.77E-09,2.48E-20,1.17E-11,1.05E-07,1.71E+05
20,0.2839,-170490.072,663.9863705,0.057904786,1.91E-07,1.37E+06,0.951579275,2.44E-22,4.77E-09,2.49E-20,1.17E-11,1.05E-07,1.70E+05
20,0.284,-170442.3866,664.2202508,0.057913917,1.92E-07,1.37E+06,0.951624605,2.45E-22,4.77E-09,2.50E-20,1.17E-11,1.05E-07,1.70E+05
20,0.2841,-170394.718,664.4541312,0.057923047,1.92E-07,1.37E+06,0.951669928,2.46E-22,4.77E-09,2.51E-20,1.17E-11,1.05E-07,1.70E+05
20,0.2842,-170347.0661,664.6880116,0.057932176,1.92E-07,1.37E+06,0.951715245,2.47E-22,4.77E-09,2.51E-20,1.17E-11,1.05E-07,1.70E+05
20,0.2843,-170299.431,664.9218919,0.057941304,1.92E-07,1.37E+06,0.951760555,2.47E-22,4.77E-09,2.52E-20,1.17E-11,1.05E-07,1.70E+05
20,0.2844,-170251.8127,665.1557723,0.057950432,1.92E-07,1.37E+06,0.951805858,2.48E-22,4.77E-09,2.53E-20,1.17E-11,1.05E-07,1.70E+05
20,0.2845,-170204.2111,665.3896527,0.057959559,1.92E-07,1.37E+06,0.951851155,2.49E-22,4.77E-09,2.54E-20,1.17E-11,1.05E-07,1.70E+05
20,0.2846,-170156.6263,665.623533,0.057968686,1.92E-07,1.37E+06,0.951896446,2.49E-22,4.77E-09,2.54E-20,1.17E-11,1.05E-07,1.70E+05
20,0.2847,-170109.0581,665.8574134,0.057977812,1.92E-07,1.37E+06,0.951941729,2.50E-22,4.77E-09,2.55E-20,1.17E-11,1.05E-07,1.70E+05
20,0.2848,-170061.5067,666.0912938,0.057986937,1.92E-07,1.37E+06,0.951987007,2.51E-22,4.77E-09,2.56E-20,1.17E-11,1.05E-07,1.70E+05
20,0.2849,-170013.9719,666.3251742,0.057996061,1.92E-07,1.37E+06,0.952032277,2.52E-22,4.77E-09,2.57E-20,1.17E-11,1.05E-07,1.70E+05
20,0.285,-169966.4539,666.5590545,0.058005185,1.92E-07,1.37E+06,0.952077541,2.52E-22,4.77E-09,2.57E-20,1.17E-11,1.05E-07,1.70E+05
20,0.2851,-169918.9525,666.7929349,0.058014308,1.92E-07,1.37E+06,0.952122799,2.53E-22,4.77E-09,2.58E-20,1.17E-11,1.05E-07,1.70E+05
20,0.2852,-169871.4677,667.0268153,0.058023431,1.92E-07,1.37E+06,0.95216805,2.54E-22,4.77E-09,2.59E-20,1.17E-11,1.05E-07,1.70E+05
20,0.2853,-169823.9996,667.2606956,0.058032553,1.92E-07,1.37E+06,0.952213294,2.55E-22,4.77E-09,2.60E-20,1.18E-11,1.05E-07,1.70E+05
20,0.2854,-169776.5482,667.494576,0.058041674,1.92E-07,1.37E+06,0.952258532,2.55E-22,4.77E-09,2.60E-20,1.18E-11,1.05E-07,1.70E+05
20,0.2855,-169729.1133,667.7284564,0.058050794,1.92E-07,1.37E+06,0.952303763,2.56E-22,4.77E-09,2.61E-20,1.18E-11,1.05E-07,1.70E+05
20,0.2856,-169681.6951,667.9623367,0.058059914,1.92E-07,1.37E+06,0.952348988,2.57E-22,4.77E-09,2.62E-20,1.18E-11,1.05E-07,1.70E+05
20,0.2857,-169634.2935,668.1962171,0.058069034,1.92E-07,1.37E+06,0.952394206,2.58E-22,4.77E-09,2.63E-20,1.18E-11,1.06E-07,1.70E+05
20,0.2858,-169586.9085,668.4300975,0.058078152,1.92E-07,1.37E+06,0.952439418,2.58E-22,4.77E-09,2.63E-20,1.18E-11,1.06E-07,1.70E+05
20,0.2859,-169539.54,668.6639779,0.05808727,1.93E-07,1.37E+06,0.952484623,2.59E-22,4.77E-09,2.64E-20,1.18E-11,1.06E-07,1.70E+05
20,0.286,-169492.1881,668.8978582,0.058096387,1.93E-07,1.37E+06,0.952529822,2.60E-22,4.77E-09,2.65E-20,1.18E-11,1.06E-07,1.69E+05
20,0.2861,-169444.8528,669.1317386,0.058105504,1.93E-07,1.37E+06,0.952575014,2.61E-22,4.77E-09,2.66E-20,1.18E-11,1.06E-07,1.69E+05
20,0.2862,-169397.534,669.365619,0.05811462,1.93E-07,1.37E+06,0.9526202,2.61E-22,4.77E-09,2.67E-20,1.18E-11,1.06E-07,1.69E+05
20,0.2863,-169350.2317,669.5994993,0.058123735,1.93E-07,1.37E+06,0.952665379,2.62E-22,4.77E-09,2.67E-20,1.18E-11,1.06E-07,1.69E+05
20,0.2864,-169302.946,669.8333797,0.05813285,1.93E-07,1.37E+06,0.952710552,2.63E-22,4.77E-09,2.68E-20,1.18E-11,1.06E-07,1.69E+05
20,0.2865,-169255.6767,670.0672601,0.058141964,1.93E-07,1.37E+06,0.952755719,2.64E-22,4.77E-09,2.69E-20,1.18E-11,1.06E-07,1.69E+05
20,0.2866,-169208.424,670.3011404,0.058151077,1.93E-07,1.37E+06,0.952800878,2.65E-22,4.77E-09,2.70E-20,1.18E-11,1.06E-07,1.69E+05
20,0.2867,-169161.1877,670.5350208,0.05816019,1.93E-07,1.37E+06,0.952846032,2.65E-22,4.77E-09,2.71E-20,1.18E-11,1.06E-07,1.69E+05
20,0.2868,-169113.968,670.7689012,0.058169302,1.93E-07,1.37E+06,0.952891179,2.66E-22,4.77E-09,2.71E-20,1.18E-11,1.06E-07,1.69E+05
20,0.2869,-169066.7646,671.0027816,0.058178414,1.93E-07,1.37E+06,0.952936319,2.67E-22,4.77E-09,2.72E-20,1.18E-11,1.06E-07,1.69E+05
20,0.287,-169019.5778,671.2366619,0.058187524,1.93E-07,1.37E+06,0.952981453,2.68E-22,4.77E-09,2.73E-20,1.18E-11,1.06E-07,1.69E+05
20,0.2871,-168972.4073,671.4705423,0.058196635,1.93E-07,1.37E+06,0.953026581,2.68E-22,4.77E-09,2.74E-20,1.18E-11,1.06E-07,1.69E+05
20,0.2872,-168925.2533,671.7044227,0.058205744,1.93E-07,1.37E+06,0.953071702,2.69E-22,4.77E-09,2.75E-20,1.18E-11,1.06E-07,1.69E+05
20,0.2873,-168878.1157,671.938303,0.058214853,1.93E-07,1.37E+06,0.953116817,2.70E-22,4.77E-09,2.75E-20,1.18E-11,1.06E-07,1.69E+05
20,0.2874,-168830.9946,672.1721834,0.058223961,1.93E-07,1.37E+06,0.953161925,2.71E-22,4.77E-09,2.76E-20,1.18E-11,1.06E-07,1.69E+05
20,0.2875,-168783.8898,672.4060638,0.058233069,1.93E-07,1.37E+06,0.953207027,2.72E-22,4.77E-09,2.77E-20,1.18E-11,1.06E-07,1.69E+05
20,0.2876,-168736.8013,672.6399441,0.058242176,1.93E-07,1.37E+06,0.953252123,2.72E-22,4.77E-09,2.78E-20,1.18E-11,1.06E-07,1.69E+05
20,0.2877,-168689.7293,672.8738245,0.058251282,1.93E-07,1.37E+06,0.953297212,2.73E-22,4.77E-09,2.79E-20,1.18E-11,1.06E-07,1.69E+05
20,0.2878,-168642.6736,673.1077049,0.058260388,1.94E-07,1.37E+06,0.953342295,2.74E-22,4.77E-09,2.79E-20,1.18E-11,1.06E-07,1.69E+05
20,0.2879,-168595.6343,673.3415853,0.058269493,1.94E-07,1.37E+06,0.953387371,2.75E-22,4.77E-09,2.80E-20,1.19E-11,1.06E-07,1.69E+05
20,0.288,-168548.6113,673.5754656,0.058278598,1.94E-07,1.37E+06,0.953432441,2.76E-22,4.77E-09,2.81E-20,1.19E-11,1.06E-07,1.69E+05
20,0.2881,-168501.6046,673.809346,0.058287701,1.94E-07,1.37E+06,0.953477504,2.76E-22,4.77E-09,2.82E-20,1.19E-11,1.06E-07,1.69E+05
20,0.2882,-168454.6142,674.0432264,0.058296805,1.94E-07,1.37E+06,0.953522562,2.77E-22,4.77E-09,2.83E-20,1.19E-11,1.06E-07,1.68E+05
20,0.2883,-168407.6402,674.2771067,0.058305907,1.94E-07,1.37E+06,0.953567612,2.78E-22,4.77E-09,2.84E-20,1.19E-11,1.06E-07,1.68E+05
20,0.2884,-168360.6824,674.5109871,0.058315009,1.94E-07,1.37E+06,0.953612657,2.79E-22,4.77E-09,2.84E-20,1.19E-11,1.06E-07,1.68E+05
20,0.2885,-168313.7409,674.7448675,0.05832411,1.94E-07,1.37E+06,0.953657695,2.80E-22,4.77E-09,2.85E-20,1.19E-11,1.06E-07,1.68E+05
20,0.2886,-168266.8157,674.9787478,0.058333211,1.94E-07,1.37E+06,0.953702727,2.81E-22,4.77E-09,2.86E-20,1.19E-11,1.06E-07,1.68E+05
20,0.2887,-168219.9067,675.2126282,0.058342311,1.94E-07,1.37E+06,0.953747752,2.81E-22,4.77E-09,2.87E-20,1.19E-11,1.06E-07,1.68E+05
20,0.2888,-168173.014,675.4465086,0.05835141,1.94E-07,1.37E+06,0.953792771,2.82E-22,4.77E-09,2.88E-20,1.19E-11,1.07E-07,1.68E+05
20,0.2889,-168126.1375,675.680389,0.058360509,1.94E-07,1.37E+06,0.953837784,2.83E-22,4.77E-09,2.89E-20,1.19E-11,1.07E-07,1.68E+05
20,0.289,-168079.2773,675.9142693,0.058369607,1.94E-07,1.37E+06,0.95388279,2.84E-22,4.77E-09,2.89E-20,1.19E-11,1.07E-07,1.68E+05
20,0.2891,-168032.4332,676.1481497,0.058378705,1.94E-07,1.37E+06,0.95392779,2.85E-22,4.76E-09,2.90E-20,1.19E-11,1.07E-07,1.68E+05
20,0.2892,-167985.6054,676.3820301,0.058387802,1.94E-07,1.37E+06,0.953972784,2.85E-22,4.76E-09,2.91E-20,1.19E-11,1.07E-07,1.68E+05
20,0.2893,-167938.7937,676.6159104,0.058396898,1.94E-07,1.37E+06,0.954017771,2.86E-22,4.76E-09,2.92E-20,1.19E-11,1.07E-07,1.68E+05
20,0.2894,-167891.9982,676.8497908,0.058405994,1.94E-07,1.37E+06,0.954062752,2.87E-22,4.76E-09,2.93E-20,1.19E-11,1.07E-07,1.68E+05
20,0.2895,-167845.2189,677.0836712,0.058415089,1.94E-07,1.37E+06,0.954107727,2.88E-22,4.76E-09,2.94E-20,1.19E-11,1.07E-07,1.68E+05
20,0.2896,-167798.4558,677.3175515,0.058424183,1.95E-07,1.37E+06,0.954152696,2.89E-22,4.76E-09,2.95E-20,1.19E-11,1.07E-07,1.68E+05
20,0.2897,-167751.7087,677.5514319,0.058433277,1.95E-07,1.37E+06,0.954197658,2.90E-22,4.76E-09,2.95E-20,1.19E-11,1.07E-07,1.68E+05
20,0.2898,-167704.9779,677.7853123,0.05844237,1.95E-07,1.37E+06,0.954242614,2.91E-22,4.76E-09,2.96E-20,1.19E-11,1.07E-07,1.68E+05
20,0.2899,-167658.2631,678.0191927,0.058451463,1.95E-07,1.37E+06,0.954287564,2.91E-22,4.76E-09,2.97E-20,1.19E-11,1.07E-07,1.68E+05
20,0.29,-167611.5644,678.253073,0.058460555,1.95E-07,1.37E+06,0.954332507,2.92E-22,4.76E-09,2.98E-20,1.19E-11,1.07E-07,1.68E+05
20,0.2901,-167564.8819,678.4869534,0.058469646,1.95E-07,1.37E+06,0.954377444,2.93E-22,4.76E-09,2.99E-20,1.19E-11,1.07E-07,1.68E+05
20,0.2902,-167518.2154,678.7208338,0.058478737,1.95E-07,1.37E+06,0.954422375,2.94E-22,4.76E-09,3.00E-20,1.19E-11,1.07E-07,1.68E+05
20,0.2903,-167471.5651,678.9547141,0.058487827,1.95E-07,1.37E+06,0.9544673,2.95E-22,4.76E-09,3.01E-20,1.19E-11,1.07E-07,1.67E+05
20,0.2904,-167424.9307,679.1885945,0.058496917,1.95E-07,1.37E+06,0.954512218,2.96E-22,4.76E-09,3.01E-20,1.19E-11,1.07E-07,1.67E+05
20,0.2905,-167378.3125,679.4224749,0.058506006,1.95E-07,1.37E+06,0.95455713,2.97E-22,4.76E-09,3.02E-20,1.20E-11,1.07E-07,1.67E+05
20,0.2906,-167331.7103,679.6563552,0.058515094,1.95E-07,1.37E+06,0.954602036,2.97E-22,4.76E-09,3.03E-20,1.20E-11,1.07E-07,1.67E+05
20,0.2907,-167285.1241,679.8902356,0.058524182,1.95E-07,1.37E+06,0.954646936,2.98E-22,4.76E-09,3.04E-20,1.20E-11,1.07E-07,1.67E+05
20,0.2908,-167238.5539,680.124116,0.058533269,1.95E-07,1.37E+06,0.954691829,2.99E-22,4.76E-09,3.05E-20,1.20E-11,1.07E-07,1.67E+05
20,0.2909,-167191.9998,680.3579964,0.058542356,1.95E-07,1.37E+06,0.954736716,3.00E-22,4.76E-09,3.06E-20,1.20E-11,1.07E-07,1.67E+05
20,0.291,-167145.4617,680.5918767,0.058551441,1.95E-07,1.37E+06,0.954781597,3.01E-22,4.76E-09,3.07E-20,1.20E-11,1.07E-07,1.67E+05
20,0.2911,-167098.9395,680.8257571,0.058560527,1.95E-07,1.37E+06,0.954826472,3.02E-22,4.76E-09,3.08E-20,1.20E-11,1.07E-07,1.67E+05
20,0.2912,-167052.4333,681.0596375,0.058569611,1.95E-07,1.37E+06,0.95487134,3.03E-22,4.76E-09,3.09E-20,1.20E-11,1.07E-07,1.67E+05
20,0.2913,-167005.9431,681.2935178,0.058578696,1.95E-07,1.37E+06,0.954916203,3.03E-22,4.76E-09,3.09E-20,1.20E-11,1.07E-07,1.67E+05
20,0.2914,-166959.4689,681.5273982,0.058587779,1.95E-07,1.37E+06,0.954961059,3.04E-22,4.76E-09,3.10E-20,1.20E-11,1.07E-07,1.67E+05
20,0.2915,-166913.0106,681.7612786,0.058596862,1.96E-07,1.37E+06,0.955005909,3.05E-22,4.76E-09,3.11E-20,1.20E-11,1.07E-07,1.67E+05
20,0.2916,-166866.5682,681.9951589,0.058605944,1.96E-07,1.37E+06,0.955050753,3.06E-22,4.76E-09,3.12E-20,1.20E-11,1.07E-07,1.67E+05
20,0.2917,-166820.1417,682.2290393,0.058615026,1.96E-07,1.37E+06,0.95509559,3.07E-22,4.76E-09,3.13E-20,1.20E-11,1.07E-07,1.67E+05
20,0.2918,-166773.7312,682.4629197,0.058624107,1.96E-07,1.37E+06,0.955140422,3.08E-22,4.76E-09,3.14E-20,1.20E-11,1.07E-07,1.67E+05
20,0.2919,-166727.3366,682.6968001,0.058633188,1.96E-07,1.37E+06,0.955185247,3.09E-22,4.76E-09,3.15E-20,1.20E-11,1.08E-07,1.67E+05
20,0.292,-166680.9578,682.9306804,0.058642268,1.96E-07,1.37E+06,0.955230066,3.10E-22,4.76E-09,3.16E-20,1.20E-11,1.08E-07,1.67E+05
20,0.2921,-166634.595,683.1645608,0.058651347,1.96E-07,1.37E+06,0.955274879,3.11E-22,4.76E-09,3.17E-20,1.20E-11,1.08E-07,1.67E+05
20,0.2922,-166588.248,683.3984412,0.058660426,1.96E-07,1.37E+06,0.955319686,3.12E-22,4.76E-09,3.18E-20,1.20E-11,1.08E-07,1.67E+05
20,0.2923,-166541.9169,683.6323215,0.058669504,1.96E-07,1.37E+06,0.955364486,3.12E-22,4.76E-09,3.19E-20,1.20E-11,1.08E-07,1.67E+05
20,0.2924,-166495.6016,683.8662019,0.058678581,1.96E-07,1.37E+06,0.955409281,3.13E-22,4.76E-09,3.20E-20,1.20E-11,1.08E-07,1.66E+05
20,0.2925,-166449.3021,684.1000823,0.058687658,1.96E-07,1.37E+06,0.955454069,3.14E-22,4.76E-09,3.20E-20,1.20E-11,1.08E-07,1.66E+05
20,0.2926,-166403.0185,684.3339626,0.058696735,1.96E-07,1.37E+06,0.955498851,3.15E-22,4.76E-09,3.21E-20,1.20E-11,1.08E-07,1.66E+05
20,0.2927,-166356.7507,684.567843,0.058705811,1.96E-07,1.37E+06,0.955543627,3.16E-22,4.76E-09,3.22E-20,1.20E-11,1.08E-07,1.66E+05
20,0.2928,-166310.4987,684.8017234,0.058714886,1.96E-07,1.37E+06,0.955588397,3.17E-22,4.76E-09,3.23E-20,1.20E-11,1.08E-07,1.66E+05
20,0.2929,-166264.2625,685.0356038,0.05872396,1.96E-07,1.37E+06,0.955633161,3.18E-22,4.76E-09,3.24E-20,1.20E-11,1.08E-07,1.66E+05
20,0.293,-166218.0421,685.2694841,0.058733034,1.96E-07,1.37E+06,0.955677919,3.19E-22,4.76E-09,3.25E-20,1.20E-11,1.08E-07,1.66E+05
20,0.2931,-166171.8374,685.5033645,0.058742108,1.96E-07,1.37E+06,0.955722671,3.20E-22,4.76E-09,3.26E-20,1.21E-11,1.08E-07,1.66E+05
20,0.2932,-166125.6485,685.7372449,0.058751181,1.96E-07,1.37E+06,0.955767416,3.21E-22,4.76E-09,3.27E-20,1.21E-11,1.08E-07,1.66E+05
20,0.2933,-166079.4754,685.9711252,0.058760253,1.97E-07,1.37E+06,0.955812156,3.22E-22,4.76E-09,3.28E-20,1.21E-11,1.08E-07,1.66E+05
20,0.2934,-166033.318,686.2050056,0.058769325,1.97E-07,1.37E+06,0.955856889,3.23E-22,4.76E-09,3.29E-20,1.21E-11,1.08E-07,1.66E+05
20,0.2935,-165987.1763,686.438886,0.058778396,1.97E-07,1.37E+06,0.955901616,3.23E-22,4.76E-09,3.30E-20,1.21E-11,1.08E-07,1.66E+05
20,0.2936,-165941.0504,686.6727663,0.058787466,1.97E-07,1.37E+06,0.955946337,3.24E-22,4.76E-09,3.31E-20,1.21E-11,1.08E-07,1.66E+05
20,0.2937,-165894.9401,686.9066467,0.058796536,1.97E-07,1.37E+06,0.955991053,3.25E-22,4.76E-09,3.32E-20,1.21E-11,1.08E-07,1.66E+05
20,0.2938,-165848.8456,687.1405271,0.058805606,1.97E-07,1.37E+06,0.956035762,3.26E-22,4.76E-09,3.33E-20,1.21E-11,1.08E-07,1.66E+05
20,0.2939,-165802.7667,687.3744075,0.058814675,1.97E-07,1.37E+06,0.956080465,3.27E-22,4.76E-09,3.34E-20,1.21E-11,1.08E-07,1.66E+05
20,0.294,-165756.7036,687.6082878,0.058823743,1.97E-07,1.37E+06,0.956125162,3.28E-22,4.76E-09,3.35E-20,1.21E-11,1.08E-07,1.66E+05
20,0.2941,-165710.656,687.8421682,0.05883281,1.97E-07,1.37E+06,0.956169853,3.29E-22,4.76E-09,3.36E-20,1.21E-11,1.08E-07,1.66E+05
20,0.2942,-165664.6242,688.0760486,0.058841877,1.97E-07,1.37E+06,0.956214537,3.30E-22,4.76E-09,3.37E-20,1.21E-11,1.08E-07,1.66E+05
20,0.2943,-165618.608,688.3099289,0.058850944,1.97E-07,1.37E+06,0.956259216,3.31E-22,4.76E-09,3.38E-20,1.21E-11,1.08E-07,1.66E+05
20,0.2944,-165572.6074,688.5438093,0.05886001,1.97E-07,1.37E+06,0.956303889,3.32E-22,4.76E-09,3.39E-20,1.21E-11,1.08E-07,1.66E+05
20,0.2945,-165526.6224,688.7776897,0.058869075,1.97E-07,1.37E+06,0.956348556,3.33E-22,4.76E-09,3.40E-20,1.21E-11,1.08E-07,1.66E+05
20,0.2946,-165480.653,689.01157,0.05887814,1.97E-07,1.37E+06,0.956393217,3.34E-22,4.76E-09,3.41E-20,1.21E-11,1.08E-07,1.65E+05
20,0.2947,-165434.6993,689.2454504,0.058887204,1.97E-07,1.37E+06,0.956437871,3.35E-22,4.76E-09,3.42E-20,1.21E-11,1.08E-07,1.65E+05
20,0.2948,-165388.7611,689.4793308,0.058896268,1.97E-07,1.37E+06,0.95648252,3.36E-22,4.76E-09,3.43E-20,1.21E-11,1.08E-07,1.65E+05
20,0.2949,-165342.8386,689.7132112,0.058905331,1.97E-07,1.37E+06,0.956527163,3.37E-22,4.76E-09,3.43E-20,1.21E-11,1.08E-07,1.65E+05
20,0.295,-165296.9315,689.9470915,0.058914394,1.97E-07,1.37E+06,0.956571799,3.38E-22,4.76E-09,3.44E-20,1.21E-11,1.09E-07,1.65E+05
